Price,Year,Mileage,City,State,Vin,Make,Model
37980,2016,7660,Rockville, MD,YV449MRP8G2869472,Volvo,XC60AWD
22995,2013,31004,Austin, TX,YV1902FH5D2180404,Volvo,S60T6
37961,2015,27354,Charleston, SC,YV4902ND2F1202711,Volvo,XC70T6
23949,2013,63632,Winston Salem, NC,YV4902DZ0D2457863,Volvo,XC60T6
21895,2015,41583,New York, NY,YV1612TB8F1310877,Volvo,S60T5
35800,2017,11310,Golden Valley, MN,YV440MUM7H2003707,Volvo,S60
37995,2017,16080,Tiverton, RI,YV440MRU8H2008603,Volvo,XC60T5
34652,2015,35324,Westwood, MA,YV4902RS3F2637613,Volvo,XC602015.5
22488,2013,63998,Mt. Juliet, TN,YV4902DZ8D2429485,Volvo,XC60T6
36995,2017,18411,Laurinburg, NC,YV440MDU3H2012579,Volvo,XC60T5
39000,2016,7,San Francisco, CA,YV440MDM4G2785141,Volvo,XC60FWD
39000,2016,7,San Francisco, CA,YV440MDM0G2872969,Volvo,XC60FWD
39000,2016,15,San Francisco, CA,YV440MDM6G2822688,Volvo,XC60FWD
36995,2016,19806,Tiverton, RI,YV449MRK0G2902016,Volvo,XC60AWD
34995,2015,34770,Plano, TX,YV4612RK2F2702435,Volvo,XC60T5
38988,2017,4784,Marietta, GA,YV440MDR3H2085902,Volvo,XC60T5
12550,2011,147664,Manchester, MO,YV4952DL1B2190548,Volvo,XC603.2L
22995,2014,31816,Doylestown, PA,YV1612FH4E2272783,Volvo,S60T5
38441,2016,10324,Vienna, VA,YV449MRP0G2868641,Volvo,XC60AWD
38994,2017,4937,Tempe, AZ,YV440MDR3H2071191,Volvo,XC60T5
38079,2016,47093,Fredericksburg, VA,YV4102XKXG1059002,Volvo,XC90AWD
24995,2015,25655,Austin, TX,YV149MFC5F1316541,Volvo,S60T6
23995,2015,28765,Berwyn, PA,YV1612TB8F1299959,Volvo,S60T5
38996,2017,5206,Marietta, GA,YV440MDR1H2062876,Volvo,XC60T5
38797,2016,14982,Concord, NH,YV4612NK6G1241480,Volvo,XC70AWD
5988,2007,181996,Jacksonville, FL,YV1MS382072299078,Volvo,S404dr
16985,2013,93563,Franklin, TN,YV4952CY7D1647546,Volvo,XC90FWD
35680,2015,28462,Westport, CT,YV4902RK6F2689348,Volvo,XC602015.5
36480,2017,22398,Philadelphia, PA,YV440MRU2H2001744,Volvo,XC60T5
14588,2011,109200,Pensacola, FL,YV4952DL6B2160364,Volvo,XC60FWD
37995,2017,16568,Carlsbad, CA,YV1102AK3H1006925,Volvo,S90T5
34950,2015,36938,Plano, TX,YV449MDVXF2713129,Volvo,XC602015.5
41791,2016,49,Tempe, AZ,YV140MAK9G1197645,Volvo,S80T5
38435,2017,19163,San Antonio, TX,YV440MRU0H2051140,Volvo,XC60T5
38994,2017,7319,Dallas, TX,YV440MDU4H2080003,Volvo,XC60T5
14300,2008,74300,Colorado Springs, CO,YV4CZ982781424405,Volvo,XC90AWD
41591,2016,28,Tempe, AZ,YV126MFK7G2409516,Volvo,S60T5
41591,2016,36,Tempe, AZ,YV126MFK2G2409522,Volvo,S60T5
4865,2007,188984,Winston Salem, NC,YV4SZ592671266429,Volvo,XC704dr
40950,2016,5808,St. Louis, MO,YV4102KK4G1080791,Volvo,XC90FWD
17999,2011,70000,Syracuse, NY,YV4952CZ4B1587750,Volvo,XC90AWD
5855,2004,142309,Chantilly, VA,YV1CY59H641059799,Volvo,XC904dr
37861,2017,19219,Corte Madera, CA,YV449MRR6H2075198,Volvo,XC60T6
43015,2018,765,Englewood, NJ,LYV402TK7JB156258,Volvo,S60T5
5795,2004,151315,Oak Park, IL,YV1CZ59H041098076,Volvo,XC904dr
37990,2017,10320,Portland, OR,YV440MRU3H2013062,Volvo,XC60T5
1500,2002,181020,Newark, NJ,YV1RS61RX22195947,Volvo,S602.4
39900,2015,20883,East Petersburg, PA,YV4902NK4F1211375,Volvo,XC702015.5
35800,2015,29572,Wilkes-Barre, PA,YV4902RD2F2617290,Volvo,XC60T6
23559,2014,28760,Littleton, CO,YV1612FH4E2297795,Volvo,S60T5
37660,2015,27060,Oak Park, IL,YV4902NM9F1217934,Volvo,XC702015.5
37950,2016,21026,Wilmington, NC,YV4612RM4G2843333,Volvo,XC60AWD
28995,2015,15710,Berwyn, PA,YV1612TK2F2334814,Volvo,S602015.5
39375,2016,6174,Fredericksburg, VA,YV4612RM4G2854770,Volvo,XC60AWD
36488,2016,29005,Oak Park, IL,YV4902RM5G2826914,Volvo,XC60AWD
33877,2016,8091,Dulles, VA,YV126MFPXG2397177,Volvo,S60T5
38989,2017,9582,Columbia, SC,YV440MDRXH2015961,Volvo,XC60T5
18881,2013,69303,Valdosta, GA,YV4952CY1D1637076,Volvo,XC90FWD
42771,2017,13523,Brentwood, TN,YV4102KK7H1119634,Volvo,XC90T5
26794,2016,19577,Dulles, VA,YV140MAK9G1198178,Volvo,S80T5
17995,2011,77370,Austin, TX,YV4852CZ2B1584843,Volvo,XC90AWD
36821,2016,17739,Farmington, NY,YV4902RK6G2805228,Volvo,XC60AWD
37390,2015,34803,Fairfax, VA,YV4952NK9F1206139,Volvo,XC702015.5
37950,2016,14836,St. Louis, MO,YV4902RMXG2813012,Volvo,XC60AWD
29997,2015,4961,Nazareth, PA,YV126MFKXF1348831,Volvo,S602015.5
43285,2018,140,Englewood, NJ,LYV402TK5JB159806,Volvo,S60T5
36777,2015,27670,Dulles, VA,YV4902RHXF2579052,Volvo,XC60T6
37900,2016,12500,East Hanover, NJ,YV4902RK1G2789312,Volvo,XC60AWD
39494,2017,4737,Tempe, AZ,YV440MDU1H2068617,Volvo,XC60T5
37777,2017,8305,Syracuse, NY,YV440MUM9H2004230,Volvo,S60
35219,2016,39784,Nashua, NH,YV4902RM5G2812236,Volvo,XC60AWD
22888,2013,71143,Bluefield, WV,YV4952CZ6D1665576,Volvo,XC904DR
24026,2015,26548,Nashua, NH,YV1612TC5F1310666,Volvo,S60T5
38998,2014,15116,Westport, CT,YV4952CZ6E1699759,Volvo,XC90AWD
37994,2016,22402,Dulles, VA,YV4902RMXG2814709,Volvo,XC60AWD
8053,2008,151001,Tinley Park, IL,YV4BZ982881010108,Volvo,XC704dr
38493,2016,6645,Miami, FL,YV449MRK5G2905414,Volvo,XC60AWD
33553,2016,6571,Hasbrouck Heights, NJ,YV126MFK5G2390674,Volvo,S60T5
36994,2015,23654,Norristown, PA,YV4902RM5F2663776,Volvo,XC602015.5
23834,2015,29278,Nashua, NH,YV1612TK6F2334735,Volvo,S602015.5
41991,2016,30,Tempe, AZ,YV149MFM3G2407747,Volvo,S60T6
10900,2008,58630,Rolling Meadows, IL,YV1MK672582052966,Volvo,C302dr
10999,2007,110664,Longmont, CO,YV4CZ982571343837,Volvo,XC90AWD
16900,2011,74000,Charlotte, NC,YV4952CY1B1574512,Volvo,XC90FWD
39991,2017,239,Bonita Springs, FL,YV440MDU9H2195762,Volvo,XC60T5
23714,2015,39333,Frederick, MD,YV1612TB1F2303215,Volvo,S60T5
8990,2002,113060,Winston Salem, NC,YV1RH58D722146479,Volvo,S602.4T
30777,2015,26678,Salt Lake City, UT,YV1902TG4F1299789,Volvo,S60T6
25069,2015,15423,Nashua, NH,YV1612TK9F1338526,Volvo,S602015.5
15705,2006,52621,Pompano Beach, FL,YV1MC68226J004405,Volvo,C702.5L
27530,2017,11197,Marietta, GA,YV140MTL4H2420093,Volvo,S60T5
18791,2012,41136,Tempe, AZ,YV4952DL3C2310514,Volvo,XC60FWD
18488,2012,45690,San Rafael, CA,YV4940DL1C2254631,Volvo,XC60FWD
37494,2016,18870,Summit, NJ,YV4902RK6G2778452,Volvo,XC60AWD
4495,2004,164997,Columbus, OH,YV1CM91H341127930,Volvo,XC904dr
23994,2015,48937,Dulles, VA,YV140MAM8F1186006,Volvo,S802015.5
28798,2013,14412,Falls Church, VA,YV1672MCXDJ140587,Volvo,C70T5
25534,2013,35185,Concord, NH,YV1672MC6DJ141431,Volvo,C70T5
35988,2015,38171,Beaverton, OR,YV4902RD4F2612138,Volvo,XC60T6
22900,2013,65000,Little Rock, AR,YV4952CY5D1662255,Volvo,XC90FWD
41998,2017,6193,Concord, NH,LYV402TM8HB138752,Volvo,S60T5
16995,2013,93036,San Diego, CA,YV4952CY3D1665834,Volvo,XC90FWD
31870,2015,601,Falls Church, VA,YV140MFC9F1311529,Volvo,S60T5
33994,2016,5034,Tempe, AZ,YV126MFK0G2409325,Volvo,S60T5
39888,2017,4903,Marietta, GA,YV440MRR2H2028602,Volvo,XC60T5
36995,2016,51034,Wall, NJ,YV4A22PK3G1020066,Volvo,XC90AWD
3800,1998,179027,North Hollywood, CA,YV1LS5673W1507500,Volvo,S704dr
7999,2006,159489,Fort Collins, CO,YV4CZ592061233977,Volvo,XC902.5L
23707,2015,35699,Nashua, NH,YV1612TC7F1315514,Volvo,S60T5
39994,2017,4730,Tempe, AZ,YV440MRR2H2038692,Volvo,XC60T5
39791,2017,7354,Tempe, AZ,YV440MRU9H2093712,Volvo,XC60T5
9997,2009,115075,Falls Church, VA,YV1BW982591102686,Volvo,V704dr
16791,2012,69144,Tempe, AZ,YV4952DL2C2328843,Volvo,XC604dr
39983,2017,6338,Dallas, TX,YV449MRR8H2102630,Volvo,XC60T6
38999,2017,17565,Midlothian, VA,YV440MRUXH2081505,Volvo,XC60T5
24995,2013,57413,Doylestown, PA,YV4902DZXD2424420,Volvo,XC60T6
32950,2015,26299,Newark, DE,YV1902SH4F1186726,Volvo,V60T6
38888,2016,36103,Syracuse, NY,YV4612NM4G1254231,Volvo,XC70AWD
25995,2013,38794,Doylestown, PA,YV1672MC6DJ137783,Volvo,C70T5
22977,2013,27327,Tempe, AZ,YV1902FH8D2229286,Volvo,S60T6
32294,2015,30865,Lawrenceville, NJ,YV1902SH3F1204536,Volvo,V60T6
39992,2017,7923,Dallas, TX,YV449MRR2H2043350,Volvo,XC60T6
19970,2015,58462,Brookfield, WI,YV440MDC9F2589220,Volvo,XC60T5
37900,2015,15247,Westport, CT,YV4902RD5F2580073,Volvo,XC60T6
36980,2015,27089,Rockville, MD,YV4902RH6F2621314,Volvo,XC60T6
21995,2012,51866,Berwyn, PA,YV4940DZ8C2273164,Volvo,XC60AWD
36900,2015,26074,East Hartford, CT,YV4902RV4F2705122,Volvo,XC602015.5
39995,2017,7902,Somerville, NJ,YV449MRR0H2027941,Volvo,XC60T6
30998,2015,2501,Nazareth, PA,YV1612TK9F1353463,Volvo,S602015.5
25702,2013,71898,Simsbury, CT,YV4902BZ6D1154594,Volvo,XC70T6
38861,2017,19724,Corte Madera, CA,YV449MRU6H2122122,Volvo,XC60T6
27995,2017,13022,Hawthorne, NJ,YV140MTL6H2420743,Volvo,S60T5
39991,2016,36,Tempe, AZ,YV449MDK9G2890665,Volvo,XC60FWD
14990,2010,35160,Baltimore, MD,YV1672MK6A2172871,Volvo,C302dr
39991,2016,107,Tempe, AZ,YV440MDK5G2823197,Volvo,XC60FWD
38861,2017,20278,Corte Madera, CA,YV449MRU9H2121482,Volvo,XC60T6
2595,2002,180707,Bethlehem, PA,YV1RH58D322191256,Volvo,S602.4T
17990,2013,96797,Mattoon, IL,YV4952CY6D1664256,Volvo,XC90FWD
39989,2017,9102,Columbia, SC,YV440MRRXH2072542,Volvo,XC60T5
38991,2017,19310,Corte Madera, CA,YV449MRU7H2122081,Volvo,XC60T6
24995,2015,33322,Hingham, MA,YV1612TD2F1318717,Volvo,S60T5
29085,2017,10682,Myrtle Beach, SC,YV126MFLXH2422576,Volvo,S60T5
38550,2016,18585,Nazareth, PA,YV4902RK1G2791450,Volvo,XC60AWD
38988,2016,31025,San Leandro, CA,YV4612NM1G1255000,Volvo,XC70AWD
24992,2013,54594,Barrington, IL,YV4952CZ9D1642678,Volvo,XC90AWD
2694,2004,259757,Nicholasville, KY,YV1SZ59H441139059,Volvo,V70XC70
8595,2009,104912,BRODHEADSVILLE, PA,YV1MK672592132172,Volvo,C302dr
33900,2016,3868,Walnut Creek, CA,YV126MFK4G2414205,Volvo,S60T5
39900,2017,3048,Walnut Creek, CA,YV440MDR2H2103628,Volvo,XC60T5
40950,2016,21501,St. Louis, MO,YV4102XK9G1087292,Volvo,XC90AWD
25489,2015,29014,Alexandria, VA,YV1612TD6F2317029,Volvo,S60T5
39900,2017,3449,Walnut Creek, CA,YV440MDUXH2041948,Volvo,XC60T5
14985,2008,92028,Mission Viejo, CA,YV4CT852881482829,Volvo,XC90AWD
39707,2017,13197,Oak Park, IL,YV440MRU9H2013261,Volvo,XC60T5
37988,2017,14865,Escondido, CA,YV1102AK4H1006349,Volvo,S90T5
19977,2013,46161,Hopkinsville, KY,YV4952DZ9D2396692,Volvo,XC603.2L
35999,2015,33239,Houston, TX,YV4902RS7F2639378,Volvo,XC602015.5
18547,2013,63912,Columbus, MS,YV4952DL4D2407903,Volvo,XC603.2
39995,2016,25903,New York, NY,YV149MTS6G2409303,Volvo,S60T6
14988,2011,11836,San Leandro, CA,YV1672MK1B2243962,Volvo,C302dr
2850,1998,200158,North Hollywood, CA,YV1LS5574W1532522,Volvo,S704dr
40899,2017,7986,Norristown, PA,YV449MRR5H2095989,Volvo,XC60T6
42988,2017,10574,Raleigh, NC,YV149MTS9H2422628,Volvo,S60T6
41111,2017,4589,Syracuse, NY,YV449MRU1H2095248,Volvo,XC60T6
40200,2017,10516,Fort Washington, PA,YV449MRR8H2019005,Volvo,XC60T6
39900,2017,7030,Walnut Creek, CA,YV440MRU5H2039730,Volvo,XC60T5
39995,2016,6483,Edison, NJ,YV449MRK7G2888051,Volvo,XC60AWD
10395,2011,72352,Union, NJ,YV1672MK2B2234221,Volvo,C302dr
35499,2015,52470,Midlothian, VA,YV4902RS0F2755621,Volvo,XC602015.5
17999,2013,74389,Orlando, FL,YV4952DL6D2439123,Volvo,XC603.2L
25959,2015,31695,Maplewood, MN,YV1902MB8F1183384,Volvo,S80T6
19950,2012,61984,Midlothian, VA,YV4952CZ9C1626088,Volvo,XC90AWD
4900,2004,178378,Salt Lake City, UT,YV1CZ91H441095989,Volvo,XC904dr
40691,2016,72,Tempe, AZ,YV440MDK9G2901268,Volvo,XC60FWD
25995,2012,43390,Berwyn, PA,YV4952CZ7C1625277,Volvo,XC90AWD
25980,2015,34785,Manchester, MO,YV1612TD3F2305551,Volvo,S60T5
28331,2015,48337,Syracuse, NY,YV1902TG3F2309559,Volvo,S60T6
38991,2016,25,Tempe, AZ,LYV402FK9GB108698,Volvo,S60
17988,2013,105694,Healdsburg, CA,YV4952CZ1D1638902,Volvo,XC90AWD
22999,2012,29327,Princeton, NJ,YV4940BZ3C1128610,Volvo,XC704dr
24995,2013,55985,Red Bank, NJ,YV4952CZ0D1633030,Volvo,XC90AWD
38999,2017,10335,Lawrenceville, NJ,YV1102AK2H1007354,Volvo,S90T5
40991,2016,5268,San Antonio, TX,YV449MRP9G2903418,Volvo,XC60AWD
39500,2017,11605,Owings Mills, MD,YV1102AK5H1007204,Volvo,S90T5
38950,2017,11951,St. Louis, MO,YV1102AKXH1007084,Volvo,S90T5
39974,2016,1667,Torrance, CA,YV449MRP6G2869308,Volvo,XC60AWD
38950,2017,12118,St. Louis, MO,YV1102AK5H1007316,Volvo,S90T5
40000,2016,51157,Cranston, RI,YV4A22PK7G1035427,Volvo,XC90AWD
39000,2017,10835,Scottsdale, AZ,YV1102AK7H1006863,Volvo,S90T5
38493,2017,14900,Miami, FL,YV1102AK3H1007461,Volvo,S90T5
33500,2015,27987,East Hanover, NJ,YV1902SH1F1209816,Volvo,V60T6
28990,2017,13554,Maplewood, MN,YV126MFL1H2420408,Volvo,S60T5
33673,2015,27097,Oak Park, IL,YV1902SS3F1233059,Volvo,V602015.5
38999,2017,12012,Lawrenceville, NJ,YV1102AK7H1007057,Volvo,S90T5
30995,2014,30993,Tiverton, RI,YV4940BZ5E1176855,Volvo,XC70AWD
27800,2013,37811,Allentown, PA,YV1672MC0DJ139061,Volvo,C70T5
3950,2002,166828,Levittown, PA,YV1VW29562F845783,Volvo,V40A
28900,2013,41634,East Petersburg, PA,YV4952CZ7D1634448,Volvo,XC90AWD
41588,2016,29649,Hickory, NC,YV4102XK2G1058989,Volvo,XC90AWD
22998,2012,71355,Concord, NH,YV4940BZ9C1143693,Volvo,XC70AWD
38888,2016,29914,Lynnwood, WA,YV449MRK0G2888232,Volvo,XC60AWD
24995,2015,47123,Marietta, GA,YV140MFM5F1333004,Volvo,S602015.5
39491,2016,36,Tempe, AZ,LYV402FK1GB112194,Volvo,S60
42995,2017,7715,Wall, NJ,YV4102XK8H1109137,Volvo,XC90T5
38888,2017,16223,Escondido, CA,YV1102AK5H1007042,Volvo,S90T5
13559,2010,109813,Littleton, CO,YV4992DZ6A2024579,Volvo,XC60AWD
41994,2016,21217,Tempe, AZ,YV4102XK3G1067927,Volvo,XC90AWD
41900,2017,6,Fort Washington, PA,YV440MRR0H2106665,Volvo,XC60T5
41893,2016,12300,Oak Park, IL,YV4612NM9G1240714,Volvo,XC70AWD
38999,2017,15431,Lawrenceville, NJ,YV1102AK2H1006317,Volvo,S90T5
43950,2017,14864,Wilmington, NC,YV4102KK4H1121650,Volvo,XC90T5
41800,2016,14314,Fort Worth, TX,YV4102KK4G1054966,Volvo,XC90FWD
29995,2013,37521,Doylestown, PA,YV4902BZ2D1163969,Volvo,XC70T6
14950,2011,93074,Midlothian, VA,YV4902DZ5B2174193,Volvo,XC60AWD
24995,2013,62496,Temple Hills, MD,YV4952CZXD1639921,Volvo,XC90AWD
40988,2015,19873,Lynnwood, WA,YV4902ND8F1195067,Volvo,XC70T6
37810,2015,40125,Bellevue, WA,YV4902RS0F2639710,Volvo,XC602015.5
39900,2017,11932,Thousand Oaks, CA,YV1102AK1H1007040,Volvo,S90T5
38950,2017,18964,St. Louis, MO,YV1102AK9H1007089,Volvo,S90T5
38995,2017,15046,Davie, FL,YV1102AK8H1007214,Volvo,S90T5
42998,2017,4604,Falls Church, VA,YV449MRR0H2043914,Volvo,XC60T6
42998,2017,4617,Falls Church, VA,YV440MRU5H2020661,Volvo,XC60T5
39800,2017,13936,Manchester, MO,YV1102AK7H1007205,Volvo,S90T5
38995,2017,15772,Davie, FL,YV1102AK3H1007069,Volvo,S90T5
42990,2016,12768,Hingham, MA,YV4102XK7G1081944,Volvo,XC90AWD
4852,1998,200049,Burlington, WA,YV1LS5578W1484605,Volvo,S704dr
38997,2016,323,Ocala, FL,YV4612UM3G2001185,Volvo,S60
21000,2012,58297,Elmsford, NY,YV4940BZ1C1128136,Volvo,XC70AWD
36945,2017,8380,Allentown, PA,YV140MTL9H2428884,Volvo,S60T5
40979,2016,15461,Charleston, SC,YV449MRS7G2896764,Volvo,XC60AWD
45588,2017,4407,Falls Church, VA,YV4102XK2H1142635,Volvo,XC90T5
41999,2016,16121,West Palm Beach, FL,YV4A22PK0G1023698,Volvo,XC90AWD
39800,2017,15555,Manchester, MO,YV1102AK2H1006981,Volvo,S90T5
43350,2016,10001,Hingham, MA,YV4102XK2G1056627,Volvo,XC90AWD
42900,2016,5729,Plano, TX,YV4102XK8G1073822,Volvo,XC90AWD
39800,2017,16182,Manchester, MO,YV1102AKXH1006954,Volvo,S90T5
41791,2016,26,Tempe, AZ,YV440MDM4G2901471,Volvo,XC60FWD
25950,2013,73660,Wilmington, NC,YV4952CT1D1638779,Volvo,XC90AWD
39998,2016,48230,Summit, NJ,YV4A22PK6G1028811,Volvo,XC90AWD
38985,2017,12973,Des Plaines, IL,YV1102AK9H1006976,Volvo,S90T5
44991,2016,50,Tempe, AZ,YV140MAM6G1198379,Volvo,S80T5
20589,2012,71589,Simsbury, CT,YV4940BZXC1118463,Volvo,XC70AWD
44991,2016,58,Tempe, AZ,YV140MAM4G1197845,Volvo,S80T5
41555,2016,9201,Syracuse, NY,YV449MRP5G2903531,Volvo,XC60AWD
41991,2016,44,Tempe, AZ,YV449MDK8G2859875,Volvo,XC60FWD
39444,2017,18305,Scottsdale, AZ,YV1102AK7H1007074,Volvo,S90T5
19295,2012,100109,Branford, CT,YV4902DZ4C2298490,Volvo,XC60AWD
30424,2015,31643,Golden Valley, MN,YV1902TGXF2307498,Volvo,S60T6
42549,2016,33136,Vero Beach, FL,YV4A22PK1G1067502,Volvo,XC90AWD
42491,2017,3367,Bonita Springs, FL,YV440MDU7H2165594,Volvo,XC60T5
32900,2015,26650,East Petersburg, PA,YV4940RC4F2605867,Volvo,XC603.2L
41888,2015,19582,Beaverton, OR,YV4902NM2F1212042,Volvo,XC702015.5
20799,2015,27725,Bethesda, MD,YV140MEB7F1198365,Volvo,V60T5
41000,2016,4489,Walnut Creek, CA,YV449MRK1G2901604,Volvo,XC60AWD
20150,2015,81568,Houston, TX,YV440MDK5F2676801,Volvo,XC602015.5
22987,2015,52852,Sacramento, CA,YV440MDKXF2676969,Volvo,XC602015.5
39991,2017,13650,Lawrenceville, NJ,YV1102AKXH1007005,Volvo,S90T5
39995,2016,5854,Brooklyn, NY,LYV612TM8GB088262,Volvo,S60
11995,2008,90891,Marietta, GA,YV1MK672982052856,Volvo,C302dr
31998,2014,38033,Norristown, PA,YV4902BZ4E1179818,Volvo,XC70T6
41788,2016,46025,Lewisville, TX,YV4A22PKXG1045546,Volvo,XC90AWD
39991,2017,15126,Lawrenceville, NJ,YV1102AK0H1007305,Volvo,S90T5
40000,2017,12454,East Hanover, NJ,YV1102AK9H1006556,Volvo,S90T5
42995,2016,11515,Wall, NJ,YV4A22PK4G1023476,Volvo,XC90AWD
42493,2016,25201,Miami, FL,YV4A22PK1G1046259,Volvo,XC90AWD
39211,2016,32333,Fort Worth, TX,YV4902RP7G2811387,Volvo,XC60AWD
40988,2016,45895,San Diego, CA,YV4A22PK1G1037688,Volvo,XC90AWD
25535,2013,47724,Westport, CT,YV4940DZ3D2442461,Volvo,XC60AWD
20181,2013,69238,St. Louis, MO,YV4902DZ7D2456144,Volvo,XC60T6
42559,2016,27730,Littleton, CO,YV4A22PKXG1067725,Volvo,XC90AWD
29900,2015,45943,Stamford, CT,YV1902TH5F2309524,Volvo,S60T6
25999,2013,29980,Hingham, MA,YV4952CZ4D1653653,Volvo,XC90AWD
40618,2016,9060,Dulles, VA,LYV402FK9GB111245,Volvo,S60
18900,2012,60762,Jacksonville, FL,YV1672MC8CJ126198,Volvo,C702dr
43950,2016,13736,St. Louis, MO,YV4102KK3G1078272,Volvo,XC90FWD
31665,2015,29603,Lawrenceville, NJ,YV140MAC2F1184212,Volvo,S80T5
40350,2017,16900,Roswell, GA,YV1102AK4H1007565,Volvo,S90T5
28500,2015,24575,Owings Mills, MD,YV1612SB4F1194790,Volvo,V60T5
40991,2016,84,Tempe, AZ,YV4612HK8G1003383,Volvo,V60
42888,2017,9651,Lynnwood, WA,YV449MRR6H2022839,Volvo,XC60T6
44577,2016,16322,Dulles, VA,YV4A22PK2G1022729,Volvo,XC90AWD
32995,2015,15617,Hasbrouck Heights, NJ,YV4612RK5F2649052,Volvo,XC602015.5
42995,2016,32115,Bay Shore, NY,YV4A22PK4G1020884,Volvo,XC90AWD
31500,2015,52222,East Hanover, NJ,YV4902NB2F1197671,Volvo,XC70T6
30495,2015,46124,Lawrenceville, NJ,YV4902RK9F2687741,Volvo,XC602015.5
43992,2016,29723,San Antonio, TX,YV4A22PK0G1073470,Volvo,XC90AWD
26771,2015,50657,Syracuse, NY,YV1612TM7F1343242,Volvo,S602015.5
30995,2015,40953,Somerville, NJ,YV4902RB7F2577058,Volvo,XC60T6
30885,2015,42464,Nazareth, PA,YV4902RBXF2577040,Volvo,XC60T6
42995,2017,7063,Carlsbad, CA,YV1102AK7H1007978,Volvo,S90T5
24980,2015,36736,Rockville, MD,YV440MDB6F2563052,Volvo,XC60T5
40999,2017,12241,Midlothian, VA,YV1102AK3H1006360,Volvo,S90T5
4999,1999,224767,Spokane Valley, WA,YV1LV62D9X2582139,Volvo,V70R
25991,2015,25801,Dallas, TX,YV440MDKXF2678821,Volvo,XC602015.5
34822,2015,16116,Tallahassee, FL,YV4902RKXF2713313,Volvo,XC602015.5
45498,2016,14438,Falls Church, VA,YV4A22PK4G1094340,Volvo,XC90AWD
44662,2016,3528,Reading, PA,YV1A92TS5G1398162,Volvo,S60T6
41888,2016,48944,Milford, CT,YV4A22PK9G1021772,Volvo,XC90AWD
41391,2016,96,Tempe, AZ,LYV402FM5GB097751,Volvo,S60
44900,2016,6113,East Hanover, NJ,YV4102XK9G1056625,Volvo,XC90AWD
45347,2016,11109,Dulles, VA,YV4102XKXG1086460,Volvo,XC90AWD
32888,2014,37323,Milford, CT,YV4902BZ9E1180124,Volvo,XC70T6
28995,2013,37186,Doylestown, PA,YV4940BZ4D1148219,Volvo,XC70AWD
16790,2012,111174,Maplewood, MN,YV4902DZ4C2239827,Volvo,XC60AWD
32995,2016,28369,Doylestown, PA,YV4612RKXG2787171,Volvo,XC60AWD
43991,2016,27002,Dallas, TX,YV4A22PK1G1082307,Volvo,XC90AWD
32980,2016,31626,Fairfax, VA,YV440MDK2G2825389,Volvo,XC60FWD
38991,2016,45,Tempe, AZ,YV140MEK1G1300714,Volvo,V60T5
42988,2016,39139,Athens, GA,YV4A22PK3G1034954,Volvo,XC90AWD
41591,2016,67,Tempe, AZ,LYV402FM4GB088085,Volvo,S60
41591,2016,84,Tempe, AZ,LYV402FM9GB096327,Volvo,S60
23995,2013,73965,Savannah, GA,YV4902DZ8D2405820,Volvo,XC60T6
33788,2015,33562,Sarasota, FL,YV4902NK8F1206437,Volvo,XC702015.5
45988,2017,7063,Escondido, CA,YV4102KK9H1109896,Volvo,XC90T5
41900,2017,5713,Atlanta, GA,YV1102AK9H1007299,Volvo,S90T5
43999,2016,14005,Marietta, GA,YV4A22PK1G1043619,Volvo,XC90AWD
42985,2016,26293,Atlanta, GA,YV4A22PK7G1065561,Volvo,XC90AWD
27980,2015,39539,Rockville, MD,YV1902TP5F1343167,Volvo,S602015.5
45991,2016,132,Tempe, AZ,YV4102KK2G1057820,Volvo,XC90FWD
42591,2016,41274,Tuscaloosa, AL,YV4A22PK4G1072385,Volvo,XC90AWD
44497,2016,18471,Torrington, CT,YV4102XK2G1056479,Volvo,XC90AWD
22000,2013,90037,Gurnee, IL,YV1672MC0DJ136631,Volvo,C70T5
44380,2016,30100,Charlotte, NC,YV4A22PK3G1071955,Volvo,XC90AWD
44380,2016,30132,Stuart, FL,YV4A22PK5G1065591,Volvo,XC90AWD
26998,2015,45724,Westport, CT,YV1612SB4F1190576,Volvo,V60T5
45000,2016,13420,Palo Alto, CA,YV4102XK1G1082118,Volvo,XC90AWD
26900,2013,46489,Westport, CT,YV4940DZ4D2375899,Volvo,XC60AWD
31586,2015,45060,Schaumburg, IL,YV4902RK9F2713822,Volvo,XC602015.5
41991,2016,49974,Lawrenceville, NJ,YV4A22PK3G1016535,Volvo,XC90AWD
43997,2016,16208,Apex, NC,YV4A22PKXG1058605,Volvo,XC90AWD
29900,2014,32305,East Petersburg, PA,YV1902AH0E1177229,Volvo,S80T6
45998,2016,8137,Lynnfield, MA,YV4102XK4G1088477,Volvo,XC90AWD
43353,2016,24890,Manchester, NH,YV4102XK1G1065304,Volvo,XC90AWD
41991,2016,20,Tempe, AZ,LYV402FM5GB109252,Volvo,S60
44380,2016,32150,Nanuet, NY,YV4A22PK4G1072371,Volvo,XC90AWD
44000,2016,32483,Doylestown, PA,YV4A22PK1G1046598,Volvo,XC90AWD
44380,2016,32311,Houston, TX,YV4A22PK3G1065587,Volvo,XC90AWD
44380,2016,32340,Fort Lauderdale, FL,YV4A22PK0G1072402,Volvo,XC90AWD
42500,2016,39959,Salt Lake City, UT,YV4A22PK4G1059961,Volvo,XC90AWD
44380,2016,33078,Jersey City, NJ,YV4A22PK2G1067573,Volvo,XC90AWD
